likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
138,20,12371,3,4,"🌹 Анжелика Хьюстон в объективе Энни Лейбовиц для Vanity Fair, 1990 🌹",,,1990,"🌹 Анжелика Хьюстон в объективе Энни Лейбовиц для Vanity Fair,  🌹",0.0,,,,False,4.934473933130692,3.044522437723423,9.42319113380496,1.3862943611198906,161,1.3014307654999595,,
101,115,30338,0,9,Проблемы с папочкой (Daddy issues) 📽,,,0,Проблемы с папочкой (Daddy issues) 📽,0.0,,,,False,4.624972813284271,4.7535901911063645,10.32018929257028,0.0,216,0.7119783769529963,,
84,6,13424,20,1,🌷 Николь Кидман в образе Энн-Маргрет 🌷,,,0,🌷 Николь Кидман в образе Энн-Маргрет 🌷,0.0,,,,False,4.442651256490317,1.9459101490553128,9.504873919377063,3.044522437723423,110,0.8194278903456497,,
226,59,30963,8,9,"🌺 Мадонна в объективе Мерта и Маркуса для Interview, 2014 🌺",,,2014,"🌺 Мадонна в объективе Мерта и Маркуса для Interview,  🌺",0.0,,,,False,5.424950017481403,4.0943445622221,10.340580518324604,2.19722457733622,293,0.9462907341019927,,
153,310,31620,4,9,"Горячее, бурлящее гормонами подростковое кино 📽",,,0,"Горячее, бурлящее гормонами подростковое кино 📽",0.0,,,,False,5.0369526024136295,5.739792912179234,10.361576735816833,1.6094379124341005,467,1.4769133459835546,,
170,41,18999,0,6,"🥀 Элизабет Беркли и Джина Гершон на промо фото к фильму «Шоугёлз», 1995 год 🥀",,,1995,"🥀 Элизабет Беркли и Джина Гершон на промо фото к фильму «Шоугёлз»,   🥀",0.0,,,,False,5.14166355650266,3.737669618283368,9.852194258148575,0.0,211,1.1105847676193483,,
287,63,33515,18,6,🌺 Девон Аоки в объективе Юргена Теллера 🌺,,,0,🌺 Девон Аоки в объективе Юргена Теллера 🌺,0.0,,,,False,5.662960480135946,4.158883083359672,10.419778215733176,2.9444389791664403,368,1.0980158138147098,,
253,353,22151,1,9,"Малобюджетные фильмы, заслуживающие внимания 📽",,,0,"Малобюджетные фильмы, заслуживающие внимания 📽",0.0,,,,False,5.537334267018537,5.869296913133774,10.005683064850798,0.6931471805599453,607,2.740282605751433,,
100,86,11724,0,9,Одержимость и безответная любовь 📽,,,0,Одержимость и безответная любовь 📽,0.0,,,,False,4.61512051684126,4.465908118654584,9.36947859331448,0.0,186,1.586489252814739,,
118,45,11088,2,9,"🌺 Бриттани Мерфи в фильме «Высший пилотаж», 2002 год 🌺",,,2002,"🌺 Бриттани Мерфи в фильме «Высший пилотаж»,   🌺",0.0,,,,False,4.77912349311153,3.828641396489095,9.313708904953216,1.0986122886681098,165,1.488095238095238,,
